traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id
-99,22,2,42,1114,"Prawirotaman, Yogyakarta",1015,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:42:46.109142+07:00,"2025-08-13T22-42-46.109142+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-63,22,2,47,464,"Stasiun Lempuyangan, Yogyakarta",401,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:47:51.135062+07:00,"2025-08-13T22-47-51.135062+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-66,22,2,47,543,"Stasiun Tugu, Yogyakarta",477,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:47:51.302545+07:00,"2025-08-13T22-47-51.302545+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-73,22,2,47,518,"Tugu Jogja, Yogyakarta",445,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:47:51.459169+07:00,"2025-08-13T22-47-51.459169+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-40,22,2,47,589,"Malioboro, Yogyakarta",549,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:47:51.656065+07:00,"2025-08-13T22-47-51.656065+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-105,22,2,47,1141,"Kota Gede, Yogyakarta",1036,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:47:51.854267+07:00,"2025-08-13T22-47-51.854267+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-112,22,2,47,1114,"Prawirotaman, Yogyakarta",1002,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:47:52.105179+07:00,"2025-08-13T22-47-52.105179+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-67,22,2,52,464,"Stasiun Lempuyangan, Yogyakarta",397,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:52:58.045933+07:00,"2025-08-13T22-52-58.045933+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-54,22,2,52,528,"Stasiun Tugu, Yogyakarta",474,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:52:58.213698+07:00,"2025-08-13T22-52-58.213698+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-87,22,2,52,518,"Tugu Jogja, Yogyakarta",431,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:52:58.338235+07:00,"2025-08-13T22-52-58.338235+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-44,22,2,52,589,"Malioboro, Yogyakarta",545,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:52:58.572379+07:00,"2025-08-13T22-52-58.572379+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-117,22,2,52,1141,"Kota Gede, Yogyakarta",1024,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:52:58.769595+07:00,"2025-08-13T22-52-58.769595+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-113,22,2,52,1114,"Prawirotaman, Yogyakarta",1001,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:52:58.989323+07:00,"2025-08-13T22-52-58.989323+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-73,22,2,58,464,"Stasiun Lempuyangan, Yogyakarta",391,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:58:03.972557+07:00,"2025-08-13T22-58-03.972557+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-75,22,2,58,543,"Stasiun Tugu, Yogyakarta",468,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:58:04.196303+07:00,"2025-08-13T22-58-04.196303+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-89,22,2,58,518,"Tugu Jogja, Yogyakarta",429,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:58:04.427811+07:00,"2025-08-13T22-58-04.427811+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-62,22,2,58,589,"Malioboro, Yogyakarta",527,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:58:04.579991+07:00,"2025-08-13T22-58-04.579991+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-103,22,2,58,1141,"Kota Gede, Yogyakarta",1038,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:58:04.839318+07:00,"2025-08-13T22-58-04.839318+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-132,22,2,58,1114,"Prawirotaman, Yogyakarta",982,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T22:58:05.076781+07:00,"2025-08-13T22-58-05.076781+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-75,23,2,3,464,"Stasiun Lempuyangan, Yogyakarta",389,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:03:11.468197+07:00,"2025-08-13T23-03-11.468197+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-75,23,2,3,543,"Stasiun Tugu, Yogyakarta",468,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:03:11.708746+07:00,"2025-08-13T23-03-11.708746+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-89,23,2,3,518,"Tugu Jogja, Yogyakarta",429,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:03:11.838016+07:00,"2025-08-13T23-03-11.838016+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-61,23,2,3,589,"Malioboro, Yogyakarta",528,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:03:11.989259+07:00,"2025-08-13T23-03-11.989259+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-116,23,2,3,1141,"Kota Gede, Yogyakarta",1025,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:03:12.164651+07:00,"2025-08-13T23-03-12.164651+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-149,23,2,3,1114,"Prawirotaman, Yogyakarta",965,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:03:12.407513+07:00,"2025-08-13T23-03-12.407513+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-81,23,2,8,464,"Stasiun Lempuyangan, Yogyakarta",383,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:08:18.031581+07:00,"2025-08-13T23-08-18.031581+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-81,23,2,8,543,"Stasiun Tugu, Yogyakarta",462,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:08:18.210716+07:00,"2025-08-13T23-08-18.210716+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-108,23,2,8,544,"Tugu Jogja, Yogyakarta",436,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:08:18.394178+07:00,"2025-08-13T23-08-18.394178+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-82,23,2,8,589,"Malioboro, Yogyakarta",507,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:08:18.603323+07:00,"2025-08-13T23-08-18.603323+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-123,23,2,8,1141,"Kota Gede, Yogyakarta",1018,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:08:18.793685+07:00,"2025-08-13T23-08-18.793685+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-176,23,2,8,1114,"Prawirotaman, Yogyakarta",938,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:08:18.962108+07:00,"2025-08-13T23-08-18.962108+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-69,23,2,13,464,"Stasiun Lempuyangan, Yogyakarta",395,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:13:25.536751+07:00,"2025-08-13T23-13-25.536751+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-61,23,2,13,528,"Stasiun Tugu, Yogyakarta",467,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:13:25.702968+07:00,"2025-08-13T23-13-25.702968+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-86,23,2,13,518,"Tugu Jogja, Yogyakarta",432,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:13:25.914284+07:00,"2025-08-13T23-13-25.914284+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-87,23,2,13,589,"Malioboro, Yogyakarta",502,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:13:26.001051+07:00,"2025-08-13T23-13-26.001051+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-129,23,2,13,1141,"Kota Gede, Yogyakarta",1012,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:13:26.259747+07:00,"2025-08-13T23-13-26.259747+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-168,23,2,13,1114,"Prawirotaman, Yogyakarta",946,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:13:26.474076+07:00,"2025-08-13T23-13-26.474076+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-72,23,2,18,464,"Stasiun Lempuyangan, Yogyakarta",392,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:18:33.522874+07:00,"2025-08-13T23-18-33.522874+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-78,23,2,18,543,"Stasiun Tugu, Yogyakarta",465,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:18:33.699084+07:00,"2025-08-13T23-18-33.699084+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-99,23,2,18,518,"Tugu Jogja, Yogyakarta",419,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:18:33.880534+07:00,"2025-08-13T23-18-33.880534+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-84,23,2,18,589,"Malioboro, Yogyakarta",505,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:18:33.974876+07:00,"2025-08-13T23-18-33.974876+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-136,23,2,18,1141,"Kota Gede, Yogyakarta",1005,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:18:34.219285+07:00,"2025-08-13T23-18-34.219285+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-159,23,2,18,1114,"Prawirotaman, Yogyakarta",955,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:18:34.381770+07:00,"2025-08-13T23-18-34.381770+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-64,23,2,23,464,"Stasiun Lempuyangan, Yogyakarta",400,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:23:43.278242+07:00,"2025-08-13T23-23-43.278242+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-79,23,2,23,543,"Stasiun Tugu, Yogyakarta",464,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:23:43.526441+07:00,"2025-08-13T23-23-43.526441+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-102,23,2,23,518,"Tugu Jogja, Yogyakarta",416,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:23:43.640218+07:00,"2025-08-13T23-23-43.640218+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-74,23,2,23,589,"Malioboro, Yogyakarta",515,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:23:43.814898+07:00,"2025-08-13T23-23-43.814898+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-131,23,2,23,1141,"Kota Gede, Yogyakarta",1010,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:23:44.106836+07:00,"2025-08-13T23-23-44.106836+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-143,23,2,23,1114,"Prawirotaman, Yogyakarta",971,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:23:44.241518+07:00,"2025-08-13T23-23-44.241518+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-67,23,2,28,464,"Stasiun Lempuyangan, Yogyakarta",397,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:28:51.348023+07:00,"2025-08-13T23-28-51.348023+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-85,23,2,28,543,"Stasiun Tugu, Yogyakarta",458,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:28:51.470572+07:00,"2025-08-13T23-28-51.470572+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-122,23,2,28,544,"Tugu Jogja, Yogyakarta",422,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:28:51.655173+07:00,"2025-08-13T23-28-51.655173+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-75,23,2,28,589,"Malioboro, Yogyakarta",514,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:28:51.785723+07:00,"2025-08-13T23-28-51.785723+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-148,23,2,28,1141,"Kota Gede, Yogyakarta",993,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:28:52.062208+07:00,"2025-08-13T23-28-52.062208+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-153,23,2,28,1114,"Prawirotaman, Yogyakarta",961,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:28:52.420218+07:00,"2025-08-13T23-28-52.420218+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-63,23,2,33,464,"Stasiun Lempuyangan, Yogyakarta",401,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:33:57.769592+07:00,"2025-08-13T23-33-57.769592+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-89,23,2,33,543,"Stasiun Tugu, Yogyakarta",454,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:33:57.968531+07:00,"2025-08-13T23-33-57.968531+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-126,23,2,33,544,"Tugu Jogja, Yogyakarta",418,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:33:58.105001+07:00,"2025-08-13T23-33-58.105001+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-65,23,2,33,589,"Malioboro, Yogyakarta",524,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:33:58.236466+07:00,"2025-08-13T23-33-58.236466+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-156,23,2,33,1141,"Kota Gede, Yogyakarta",985,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:33:58.396033+07:00,"2025-08-13T23-33-58.396033+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-147,23,2,33,1114,"Prawirotaman, Yogyakarta",967,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:33:58.647014+07:00,"2025-08-13T23-33-58.647014+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-66,23,2,39,464,"Stasiun Lempuyangan, Yogyakarta",398,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:39:05.235186+07:00,"2025-08-13T23-39-05.235186+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-90,23,2,39,543,"Stasiun Tugu, Yogyakarta",453,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:39:05.359008+07:00,"2025-08-13T23-39-05.359008+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-133,23,2,39,544,"Tugu Jogja, Yogyakarta",411,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:39:05.452941+07:00,"2025-08-13T23-39-05.452941+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-80,23,2,39,589,"Malioboro, Yogyakarta",509,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:39:05.668450+07:00,"2025-08-13T23-39-05.668450+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-174,23,2,39,1141,"Kota Gede, Yogyakarta",967,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:39:05.921540+07:00,"2025-08-13T23-39-05.921540+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-158,23,2,39,1114,"Prawirotaman, Yogyakarta",956,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:39:06.120507+07:00,"2025-08-13T23-39-06.120507+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-69,23,2,44,464,"Stasiun Lempuyangan, Yogyakarta",395,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:44:10.871665+07:00,"2025-08-13T23-44-10.871665+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-94,23,2,44,543,"Stasiun Tugu, Yogyakarta",449,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:44:11.082850+07:00,"2025-08-13T23-44-11.082850+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-133,23,2,44,544,"Tugu Jogja, Yogyakarta",411,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:44:11.205789+07:00,"2025-08-13T23-44-11.205789+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-87,23,2,44,589,"Malioboro, Yogyakarta",502,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:44:11.367840+07:00,"2025-08-13T23-44-11.367840+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-175,23,2,44,1141,"Kota Gede, Yogyakarta",966,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:44:11.634930+07:00,"2025-08-13T23-44-11.634930+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-137,23,2,44,1114,"Prawirotaman, Yogyakarta",977,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:44:11.808229+07:00,"2025-08-13T23-44-11.808229+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-66,23,2,49,464,"Stasiun Lempuyangan, Yogyakarta",398,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:49:18.243483+07:00,"2025-08-13T23-49-18.243483+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-93,23,2,49,544,"Stasiun Tugu, Yogyakarta",451,3034,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:49:18.432779+07:00,"2025-08-13T23-49-18.432779+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-105,23,2,49,518,"Tugu Jogja, Yogyakarta",413,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:49:18.609097+07:00,"2025-08-13T23-49-18.609097+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-91,23,2,49,589,"Malioboro, Yogyakarta",498,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:49:18.815703+07:00,"2025-08-13T23-49-18.815703+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-162,23,2,49,1141,"Kota Gede, Yogyakarta",979,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:49:19.027006+07:00,"2025-08-13T23-49-19.027006+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-102,23,2,49,1114,"Prawirotaman, Yogyakarta",1012,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:49:19.289004+07:00,"2025-08-13T23-49-19.289004+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-55,23,2,54,464,"Stasiun Lempuyangan, Yogyakarta",409,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:54:24.063566+07:00,"2025-08-13T23-54-24.063566+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-89,23,2,54,544,"Stasiun Tugu, Yogyakarta",455,3034,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:54:24.206652+07:00,"2025-08-13T23-54-24.206652+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-129,23,2,54,544,"Tugu Jogja, Yogyakarta",415,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:54:24.352122+07:00,"2025-08-13T23-54-24.352122+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-95,23,2,54,589,"Malioboro, Yogyakarta",494,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:54:24.474953+07:00,"2025-08-13T23-54-24.474953+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-193,23,2,54,1141,"Kota Gede, Yogyakarta",948,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:54:24.749912+07:00,"2025-08-13T23-54-24.749912+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-267,23,2,54,1243,"Prawirotaman, Yogyakarta",976,7409,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:54:24.923064+07:00,"2025-08-13T23-54-24.923064+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-53,23,2,59,464,"Stasiun Lempuyangan, Yogyakarta",411,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:59:31.592701+07:00,"2025-08-13T23-59-31.592701+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-97,23,2,59,543,"Stasiun Tugu, Yogyakarta",446,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:59:31.780129+07:00,"2025-08-13T23-59-31.780129+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-127,23,2,59,544,"Tugu Jogja, Yogyakarta",417,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:59:31.946735+07:00,"2025-08-13T23-59-31.946735+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-100,23,2,59,589,"Malioboro, Yogyakarta",489,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:59:32.062608+07:00,"2025-08-13T23-59-32.062608+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-196,23,2,59,1141,"Kota Gede, Yogyakarta",945,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:59:32.241500+07:00,"2025-08-13T23-59-32.241500+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-132,23,2,59,1114,"Prawirotaman, Yogyakarta",982,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13T23:59:32.433691+07:00,"2025-08-13T23-59-32.433691+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
-46,0,3,4,464,"Stasiun Lempuyangan, Yogyakarta",418,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:04:39.827009+07:00,"2025-08-14T00-04-39.827009+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta"
-96,0,3,4,543,"Stasiun Tugu, Yogyakarta",447,3008,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:04:40.024095+07:00,"2025-08-14T00-04-40.024095+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta"
-130,0,3,4,544,"Tugu Jogja, Yogyakarta",414,3078,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:04:40.244024+07:00,"2025-08-14T00-04-40.244024+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta"
-102,0,3,4,589,"Malioboro, Yogyakarta",487,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:04:40.452665+07:00,"2025-08-14T00-04-40.452665+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta"
-203,0,3,4,1146,"Kota Gede, Yogyakarta",943,8041,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:04:40.670141+07:00,"2025-08-14T00-04-40.670141+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta"
-161,0,3,4,1114,"Prawirotaman, Yogyakarta",953,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-14T00:04:40.871224+07:00,"2025-08-14T00-04-40.871224+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta"
