,traffic_delay,hour,day_of_week,minute,duration_seconds,destination,duration_traffic_seconds,distance_meters,origin,is_weekend,timestamp,id,timestamp_5min
6993,132,18,2,21,589,"Malioboro, Yogyakarta",721,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:21:10.637990+07:00,"2025-08-13T18-21-10.637990+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 18:20:00+07:00
6994,145,18,2,21,1140,"Kota Gede, Yogyakarta",1285,7975,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:21:10.769915+07:00,"2025-08-13T18-21-10.769915+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 18:20:00+07:00
6995,238,18,2,21,1114,"Prawirotaman, Yogyakarta",1352,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:21:10.967949+07:00,"2025-08-13T18-21-10.967949+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 18:20:00+07:00
6996,83,18,2,26,464,"Stasiun Lempuyangan, Yogyakarta",547,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:26:16.686796+07:00,"2025-08-13T18-26-16.686796+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 18:25:00+07:00
6997,39,18,2,26,528,"Stasiun Tugu, Yogyakarta",567,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:26:16.822613+07:00,"2025-08-13T18-26-16.822613+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 18:25:00+07:00
6998,44,18,2,26,518,"Tugu Jogja, Yogyakarta",562,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:26:16.907796+07:00,"2025-08-13T18-26-16.907796+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 18:25:00+07:00
6999,125,18,2,26,589,"Malioboro, Yogyakarta",714,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:26:17.457464+07:00,"2025-08-13T18-26-17.457464+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 18:25:00+07:00
7000,137,18,2,26,1183,"Kota Gede, Yogyakarta",1320,7581,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:26:17.686637+07:00,"2025-08-13T18-26-17.686637+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 18:25:00+07:00
7001,216,18,2,26,1114,"Prawirotaman, Yogyakarta",1330,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:26:17.847752+07:00,"2025-08-13T18-26-17.847752+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 18:25:00+07:00
7002,89,18,2,31,464,"Stasiun Lempuyangan, Yogyakarta",553,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:31:27.822829+07:00,"2025-08-13T18-31-27.822829+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 18:30:00+07:00
7003,40,18,2,31,528,"Stasiun Tugu, Yogyakarta",568,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:31:27.995647+07:00,"2025-08-13T18-31-27.995647+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 18:30:00+07:00
7004,42,18,2,31,518,"Tugu Jogja, Yogyakarta",560,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:31:28.130562+07:00,"2025-08-13T18-31-28.130562+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 18:30:00+07:00
7005,126,18,2,31,589,"Malioboro, Yogyakarta",715,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:31:28.880171+07:00,"2025-08-13T18-31-28.880171+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 18:30:00+07:00
7006,171,18,2,31,1136,"Kota Gede, Yogyakarta",1307,7703,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:31:29.087098+07:00,"2025-08-13T18-31-29.087098+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 18:30:00+07:00
7007,193,18,2,31,1114,"Prawirotaman, Yogyakarta",1307,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:31:29.291285+07:00,"2025-08-13T18-31-29.291285+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 18:30:00+07:00
7008,105,18,2,36,472,"Stasiun Lempuyangan, Yogyakarta",577,2622,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:36:37.073021+07:00,"2025-08-13T18-36-37.073021+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 18:35:00+07:00
7009,27,18,2,36,528,"Stasiun Tugu, Yogyakarta",555,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:36:37.246899+07:00,"2025-08-13T18-36-37.246899+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 18:35:00+07:00
7010,36,18,2,36,518,"Tugu Jogja, Yogyakarta",554,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:36:37.422204+07:00,"2025-08-13T18-36-37.422204+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 18:35:00+07:00
7011,122,18,2,36,589,"Malioboro, Yogyakarta",711,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:36:38.232201+07:00,"2025-08-13T18-36-38.232201+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 18:35:00+07:00
7012,154,18,2,36,1136,"Kota Gede, Yogyakarta",1290,7703,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:36:38.418541+07:00,"2025-08-13T18-36-38.418541+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 18:35:00+07:00
7013,265,18,2,36,1114,"Prawirotaman, Yogyakarta",1379,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:36:38.671414+07:00,"2025-08-13T18-36-38.671414+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 18:35:00+07:00
7014,155,18,2,41,464,"Stasiun Lempuyangan, Yogyakarta",619,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:41:47.591528+07:00,"2025-08-13T18-41-47.591528+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 18:40:00+07:00
7015,39,18,2,41,528,"Stasiun Tugu, Yogyakarta",567,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:41:47.770785+07:00,"2025-08-13T18-41-47.770785+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 18:40:00+07:00
7016,36,18,2,41,518,"Tugu Jogja, Yogyakarta",554,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:41:47.971547+07:00,"2025-08-13T18-41-47.971547+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 18:40:00+07:00
7017,115,18,2,41,589,"Malioboro, Yogyakarta",704,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:41:48.880011+07:00,"2025-08-13T18-41-48.880011+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 18:40:00+07:00
7018,147,18,2,41,1136,"Kota Gede, Yogyakarta",1283,7703,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:41:49.051312+07:00,"2025-08-13T18-41-49.051312+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 18:40:00+07:00
7019,158,18,2,41,1184,"Prawirotaman, Yogyakarta",1342,7017,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:41:49.246765+07:00,"2025-08-13T18-41-49.246765+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 18:40:00+07:00
7020,129,18,2,46,464,"Stasiun Lempuyangan, Yogyakarta",593,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:46:54.966863+07:00,"2025-08-13T18-46-54.966863+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 18:45:00+07:00
7021,33,18,2,46,528,"Stasiun Tugu, Yogyakarta",561,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:46:55.119680+07:00,"2025-08-13T18-46-55.119680+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 18:45:00+07:00
7022,57,18,2,46,518,"Tugu Jogja, Yogyakarta",575,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:46:55.209299+07:00,"2025-08-13T18-46-55.209299+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 18:45:00+07:00
7023,142,18,2,46,589,"Malioboro, Yogyakarta",731,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:46:55.925780+07:00,"2025-08-13T18-46-55.925780+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 18:45:00+07:00
7024,166,18,2,46,1141,"Kota Gede, Yogyakarta",1307,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:46:56.171988+07:00,"2025-08-13T18-46-56.171988+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 18:45:00+07:00
7025,252,18,2,46,1114,"Prawirotaman, Yogyakarta",1366,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:46:56.385788+07:00,"2025-08-13T18-46-56.385788+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 18:45:00+07:00
7026,108,18,2,52,464,"Stasiun Lempuyangan, Yogyakarta",572,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:52:02.265309+07:00,"2025-08-13T18-52-02.265309+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 18:50:00+07:00
7027,40,18,2,52,528,"Stasiun Tugu, Yogyakarta",568,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:52:02.411116+07:00,"2025-08-13T18-52-02.411116+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 18:50:00+07:00
7028,59,18,2,52,518,"Tugu Jogja, Yogyakarta",577,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:52:02.519658+07:00,"2025-08-13T18-52-02.519658+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 18:50:00+07:00
7029,177,18,2,52,589,"Malioboro, Yogyakarta",766,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:52:03.220530+07:00,"2025-08-13T18-52-03.220530+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 18:50:00+07:00
7030,169,18,2,52,1141,"Kota Gede, Yogyakarta",1310,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:52:03.354378+07:00,"2025-08-13T18-52-03.354378+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 18:50:00+07:00
7031,234,18,2,52,1114,"Prawirotaman, Yogyakarta",1348,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:52:03.573684+07:00,"2025-08-13T18-52-03.573684+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 18:50:00+07:00
7032,84,18,2,57,472,"Stasiun Lempuyangan, Yogyakarta",556,2622,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:57:10.037027+07:00,"2025-08-13T18-57-10.037027+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 18:55:00+07:00
7033,19,18,2,57,528,"Stasiun Tugu, Yogyakarta",547,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:57:10.124474+07:00,"2025-08-13T18-57-10.124474+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 18:55:00+07:00
7034,47,18,2,57,518,"Tugu Jogja, Yogyakarta",565,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:57:10.236089+07:00,"2025-08-13T18-57-10.236089+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 18:55:00+07:00
7035,207,18,2,57,589,"Malioboro, Yogyakarta",796,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:57:10.897093+07:00,"2025-08-13T18-57-10.897093+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 18:55:00+07:00
7036,126,18,2,57,1142,"Kota Gede, Yogyakarta",1268,7709,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:57:11.096956+07:00,"2025-08-13T18-57-11.096956+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 18:55:00+07:00
7037,265,18,2,57,1114,"Prawirotaman, Yogyakarta",1379,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 18:57:11.285150+07:00,"2025-08-13T18-57-11.285150+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 18:55:00+07:00
7038,99,19,2,2,472,"Stasiun Lempuyangan, Yogyakarta",571,2622,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:02:16.792749+07:00,"2025-08-13T19-02-16.792749+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 19:00:00+07:00
7039,40,19,2,2,528,"Stasiun Tugu, Yogyakarta",568,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:02:16.953487+07:00,"2025-08-13T19-02-16.953487+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 19:00:00+07:00
7040,60,19,2,2,518,"Tugu Jogja, Yogyakarta",578,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:02:17.176957+07:00,"2025-08-13T19-02-17.176957+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 19:00:00+07:00
7041,185,19,2,2,589,"Malioboro, Yogyakarta",774,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:02:17.977130+07:00,"2025-08-13T19-02-17.977130+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 19:00:00+07:00
7042,135,19,2,2,1149,"Kota Gede, Yogyakarta",1284,7789,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:02:18.189403+07:00,"2025-08-13T19-02-18.189403+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 19:00:00+07:00
7043,252,19,2,2,1122,"Prawirotaman, Yogyakarta",1374,6346,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:02:18.384533+07:00,"2025-08-13T19-02-18.384533+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 19:00:00+07:00
7044,115,19,2,7,472,"Stasiun Lempuyangan, Yogyakarta",587,2622,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:07:27.297337+07:00,"2025-08-13T19-07-27.297337+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 19:05:00+07:00
7045,41,19,2,7,528,"Stasiun Tugu, Yogyakarta",569,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:07:27.518172+07:00,"2025-08-13T19-07-27.518172+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 19:05:00+07:00
7046,31,19,2,7,518,"Tugu Jogja, Yogyakarta",549,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:07:27.650449+07:00,"2025-08-13T19-07-27.650449+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 19:05:00+07:00
7047,176,19,2,7,589,"Malioboro, Yogyakarta",765,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:07:28.437412+07:00,"2025-08-13T19-07-28.437412+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 19:05:00+07:00
7048,126,19,2,7,1149,"Kota Gede, Yogyakarta",1275,7789,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:07:28.611286+07:00,"2025-08-13T19-07-28.611286+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 19:05:00+07:00
7049,255,19,2,7,1122,"Prawirotaman, Yogyakarta",1377,6346,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:07:28.842341+07:00,"2025-08-13T19-07-28.842341+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 19:05:00+07:00
7050,113,19,2,12,472,"Stasiun Lempuyangan, Yogyakarta",585,2622,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:12:34.920225+07:00,"2025-08-13T19-12-34.920225+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 19:10:00+07:00
7051,27,19,2,12,528,"Stasiun Tugu, Yogyakarta",555,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:12:35.122375+07:00,"2025-08-13T19-12-35.122375+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 19:10:00+07:00
7052,34,19,2,12,518,"Tugu Jogja, Yogyakarta",552,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:12:35.264035+07:00,"2025-08-13T19-12-35.264035+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 19:10:00+07:00
7053,192,19,2,12,589,"Malioboro, Yogyakarta",781,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:12:36.116723+07:00,"2025-08-13T19-12-36.116723+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 19:10:00+07:00
7054,129,19,2,12,1149,"Kota Gede, Yogyakarta",1278,7789,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:12:36.267940+07:00,"2025-08-13T19-12-36.267940+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 19:10:00+07:00
7055,239,19,2,12,1122,"Prawirotaman, Yogyakarta",1361,6346,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:12:36.492731+07:00,"2025-08-13T19-12-36.492731+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 19:10:00+07:00
7056,121,19,2,17,472,"Stasiun Lempuyangan, Yogyakarta",593,2622,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:17:42.901714+07:00,"2025-08-13T19-17-42.901714+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 19:15:00+07:00
7057,30,19,2,17,528,"Stasiun Tugu, Yogyakarta",558,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:17:43.031638+07:00,"2025-08-13T19-17-43.031638+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 19:15:00+07:00
7058,23,19,2,17,518,"Tugu Jogja, Yogyakarta",541,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:17:43.207750+07:00,"2025-08-13T19-17-43.207750+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 19:15:00+07:00
7059,162,19,2,17,676,"Malioboro, Yogyakarta",838,3813,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:17:44.109263+07:00,"2025-08-13T19-17-44.109263+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 19:15:00+07:00
7060,198,19,2,17,1141,"Kota Gede, Yogyakarta",1339,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:17:44.264771+07:00,"2025-08-13T19-17-44.264771+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 19:15:00+07:00
7061,227,19,2,17,1114,"Prawirotaman, Yogyakarta",1341,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:17:44.487098+07:00,"2025-08-13T19-17-44.487098+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 19:15:00+07:00
7062,146,19,2,22,464,"Stasiun Lempuyangan, Yogyakarta",610,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:22:51.413500+07:00,"2025-08-13T19-22-51.413500+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 19:20:00+07:00
7063,41,19,2,22,528,"Stasiun Tugu, Yogyakarta",569,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:22:51.638664+07:00,"2025-08-13T19-22-51.638664+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 19:20:00+07:00
7064,29,19,2,22,518,"Tugu Jogja, Yogyakarta",547,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:22:51.724944+07:00,"2025-08-13T19-22-51.724944+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 19:20:00+07:00
7065,187,19,2,22,676,"Malioboro, Yogyakarta",863,3813,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:22:52.386509+07:00,"2025-08-13T19-22-52.386509+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 19:20:00+07:00
7066,176,19,2,22,1141,"Kota Gede, Yogyakarta",1317,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:22:52.649158+07:00,"2025-08-13T19-22-52.649158+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 19:20:00+07:00
7067,273,19,2,22,1114,"Prawirotaman, Yogyakarta",1387,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:22:52.879277+07:00,"2025-08-13T19-22-52.879277+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 19:20:00+07:00
7068,149,19,2,27,464,"Stasiun Lempuyangan, Yogyakarta",613,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:27:59.571122+07:00,"2025-08-13T19-27-59.571122+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 19:25:00+07:00
7069,28,19,2,27,528,"Stasiun Tugu, Yogyakarta",556,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:27:59.763119+07:00,"2025-08-13T19-27-59.763119+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 19:25:00+07:00
7070,0,19,2,27,518,"Tugu Jogja, Yogyakarta",518,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:27:59.893591+07:00,"2025-08-13T19-27-59.893591+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 19:25:00+07:00
7071,250,19,2,28,589,"Malioboro, Yogyakarta",839,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:28:00.588940+07:00,"2025-08-13T19-28-00.588940+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 19:25:00+07:00
7072,170,19,2,28,1141,"Kota Gede, Yogyakarta",1311,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:28:00.769314+07:00,"2025-08-13T19-28-00.769314+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 19:25:00+07:00
7073,295,19,2,28,1114,"Prawirotaman, Yogyakarta",1409,6342,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:28:01.049933+07:00,"2025-08-13T19-28-01.049933+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Prawirotaman,_Yogyakarta",2025-08-13 19:25:00+07:00
7074,138,19,2,33,464,"Stasiun Lempuyangan, Yogyakarta",602,2618,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:33:06.538519+07:00,"2025-08-13T19-33-06.538519+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Lempuyangan,_Yogyakarta",2025-08-13 19:30:00+07:00
7075,31,19,2,33,528,"Stasiun Tugu, Yogyakarta",559,3075,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:33:06.701253+07:00,"2025-08-13T19-33-06.701253+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Stasiun_Tugu,_Yogyakarta",2025-08-13 19:30:00+07:00
7076,8,19,2,33,518,"Tugu Jogja, Yogyakarta",526,2816,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:33:06.884699+07:00,"2025-08-13T19-33-06.884699+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Tugu_Jogja,_Yogyakarta",2025-08-13 19:30:00+07:00
7077,216,19,2,33,589,"Malioboro, Yogyakarta",805,3486,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:33:07.629647+07:00,"2025-08-13T19-33-07.629647+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Malioboro,_Yogyakarta",2025-08-13 19:30:00+07:00
7078,167,19,2,33,1141,"Kota Gede, Yogyakarta",1308,7785,"Universitas Gadjah Mada, Yogyakarta",False,2025-08-13 19:33:07.905303+07:00,"2025-08-13T19-33-07.905303+07-00_Universitas_Gadjah_Mada,_Yogyakarta_Kota_Gede,_Yogyakarta",2025-08-13 19:30:00+07:00
